Depth,K
m,%
1635.56,0.65098
1635.66,0.56427
1635.76,0.45257
1635.86,0.337007
1635.96,0.24475
1636.06,0.19803
1636.16,0.20506
1636.26,0.25774
1636.36,0.337218
1636.46,0.41769
1636.56,0.4747
1636.66,0.49703
1636.76,0.49199
1636.86,0.475373
1636.96,0.46177
1637.06,0.46114
1637.16,0.46919
1637.26,0.4741
1637.36,0.465194
1637.46,0.44416
1637.56,0.42299
1637.66,0.41173
1637.76,0.41231
1637.86,0.415301
1637.96,0.4163
1638.06,0.4144
1638.16,0.40308
1638.26,0.38339
1638.36,0.363933
1638.46,0.35013
1638.56,0.34757
1638.66,0.36324
1638.76,0.39876
1638.86,0.441973
1638.96,0.47734
1639.06,0.49535
1639.16,0.49652
1639.26,0.49449
1639.36,0.500523
1639.46,0.51089
1639.56,0.51841
1639.66,0.52028
1639.76,0.51782
1639.86,0.518084
1639.96,0.5298
1640.06,0.54629
1640.16,0.55235
1640.26,0.54524
1640.36,0.535508
1640.46,0.53393
1640.56,0.54455
1640.66,0.56641
1640.76,0.59208
1640.86,0.607079
1640.96,0.59775
1641.06,0.55899
1641.16,0.50215
1641.26,0.44938
1641.36,0.428196
1641.46,0.45802
1641.56,0.5384
1641.66,0.64353
1641.76,0.72941
1641.86,0.765071
1641.96,0.74928
1642.06,0.69936
1642.16,0.62701
1642.26,0.53935
1642.36,0.448944
1642.46,0.37061
1642.56,0.32
1642.66,0.30926
1642.76,0.33682
1642.86,0.384702
1642.96,0.42732
1643.06,0.4489
1643.16,0.4477
1643.26,0.43773
1643.36,0.427658
1643.46,0.41765
1643.56,0.40822
1643.66,0.40754
1643.76,0.42437
1643.86,0.457966
1643.96,0.50364
1644.06,0.55786
1644.16,0.60739
1644.26,0.64175
1644.36,0.648615
1644.46,0.62795
1644.56,0.59103
1644.66,0.55167
1644.76,0.5202
1644.86,0.501234
1644.96,0.49649
1645.06,0.5012
1645.16,0.50693
1645.26,0.51446
1645.36,0.525871
1645.46,0.54319
1645.56,0.56685
1645.66,0.59066
1645.76,0.61611
1645.86,0.640582
1645.96,0.65883
1646.06,0.66276
1646.16,0.64504
1646.26,0.60415
1646.36,0.551395
1646.46,0.50609
1646.56,0.48348
1646.66,0.48678
1646.76,0.50665
1646.86,0.517781
1646.96,0.50218
1647.06,0.46164
1647.16,0.41326
1647.26,0.3795
1647.36,0.377717
1647.46,0.40833
1647.56,0.4573
1647.66,0.51013
1647.76,0.54604
1647.86,0.54838
1647.96,0.51546
1648.06,0.45371
1648.16,0.37769
1648.26,0.30852
1648.36,0.267687
1648.46,0.27312
1648.56,0.32773
1648.66,0.41498
1648.76,0.50461
1648.86,0.573418
1648.96,0.60452
1649.06,0.58511
1649.16,0.52336
1649.26,0.43908
1649.36,0.358566
1649.46,0.30609
1649.56,0.28904
1649.66,0.30765
1649.76,0.35774
1649.86,0.422206
1649.96,0.47633
1650.06,0.50622
1650.16,0.51202
1650.26,0.49462
1650.36,0.456109
1650.46,0.40583
1650.56,0.36205
1650.66,0.35154
1650.76,0.39075
1650.86,0.474917
1650.96,0.57867
1651.06,0.66307
1651.16,0.68739
1651.26,0.63877
1651.36,0.540854
1651.46,0.43781
1651.56,0.37146
1651.66,0.35584
1651.76,0.37627
1651.86,0.407566
1651.96,0.42851
1652.06,0.43282
1652.16,0.42707
1652.26,0.42851
1652.36,0.450911
1652.46,0.49234
1652.56,0.53907
1652.66,0.57555
1652.76,0.59264
1652.86,0.590302
1652.96,0.57517
1653.06,0.55479
1653.16,0.53099
1653.26,0.50211
1653.36,0.465649
1653.46,0.42388
1653.56,0.38935
1653.66,0.37955
1653.76,0.40032
1653.86,0.439192
1653.96,0.4739
1654.06,0.48683
1654.16,0.47683
1654.26,0.45642
1654.36,0.448834
1654.46,0.46874
1654.56,0.51395
1654.66,0.56751
1654.76,0.60183
1654.86,0.596225
1654.96,0.55089
1655.06,0.48194
1655.16,0.40636
1655.26,0.34131
1655.36,0.304794
1655.46,0.3078
1655.56,0.34898
1655.66,0.40922
1655.76,0.46173
1655.86,0.488215
1655.96,0.48385
1656.06,0.45762
1656.16,0.41727
1656.26,0.35916
1656.36,0.28236
1656.46,0.19214
1656.56,0.11145
1656.66,0.06746
1656.76,0.07809
1656.86,0.13473
1656.96,0.20026
1657.06,0.24185
1657.16,0.25237
1657.26,0.24574
1657.36,0.250655
1657.46,0.27141
1657.56,0.30045
1657.66,0.32876
1657.76,0.34928
1657.86,0.356902
1657.96,0.34184
1658.06,0.30371
1658.16,0.25132
1658.26,0.19632
1658.36,0.15363
1658.46,0.13756
1658.56,0.15705
1658.66,0.2061
1658.76,0.2703
1658.86,0.341428
1658.96,0.41381
1659.06,0.48227
1659.16,0.53472
1659.26,0.55701
1659.36,0.546658
1659.46,0.50398
1659.56,0.39724
1659.66,0.19829
1659.76,-0.06832
1659.86,-0.33006
1659.96,-0.4942
1660.06,-0.50025
1660.16,-0.35216
1660.26,-0.12018
1660.36,0.0990411
1660.46,0.23102
1660.56,0.25981
1660.66,0.23761
1660.76,0.23526
1660.86,0.278898
1660.96,0.36711
1661.06,0.48273
1661.16,0.59069
1661.26,0.65058
1661.36,0.639674
1661.46,0.56096
1661.56,0.43817
1661.66,0.31027
1661.76,0.21871
1661.86,0.182343
1661.96,0.20111
1662.06,0.26087
1662.16,0.33555
1662.26,0.40769
1662.36,0.471341
1662.46,0.52098
1662.56,0.5537
1662.66,0.57083
1662.76,0.56916
1662.86,0.54806
1662.96,0.51571
1663.06,0.48514
1663.16,0.46592
1663.26,0.46409
1663.36,0.475018
1663.46,0.49007
1663.56,0.49981
1663.66,0.49802
1663.76,0.48458
1663.86,0.467121
1663.96,0.44372
1664.06,0.41072
1664.16,0.37582
1664.26,0.35371
1664.36,0.353398
1664.46,0.38442
1664.56,0.43612
1664.66,0.48367
1664.76,0.5096
1664.86,0.512373
1664.96,0.49821
1665.06,0.47765
1665.16,0.45574
1665.26,0.43174
1665.36,0.40288
1665.46,0.37848
1665.56,0.36591
1665.66,0.36977
1665.76,0.39271
1665.86,0.429302
1665.96,0.46375
1666.06,0.48619
1666.16,0.49773
1666.26,0.50654
1666.36,0.514102
1666.46,0.51562
1666.56,0.50481
1666.66,0.47661
1666.76,0.4228
1666.86,0.346503
1666.96,0.26741
1667.06,0.21596
1667.16,0.21983
1667.26,0.27962
1667.36,0.365469
1667.46,0.43876
1667.56,0.47112
1667.66,0.45359
1667.76,0.39981
1667.86,0.339217
1667.96,0.29564
1668.06,0.27425
1668.16,0.27036
1668.26,0.273
1668.36,0.278616
1668.46,0.29173
1668.56,0.31295
1668.66,0.3395
1668.76,0.37022
1668.86,0.399399
1668.96,0.42288
1669.06,0.43781
1669.16,0.43911
1669.26,0.42117
1669.36,0.386498
1669.46,0.34387
1669.56,0.31298
1669.66,0.34084
1669.76,0.46896
1669.86,0.679018
1669.96,0.90685
1670.06,1.07119
1670.16,1.11048
1670.26,1.01722
1670.36,0.836334
1670.46,0.64266
1670.56,0.49414
1670.66,0.41265
1670.76,0.38283
1670.86,0.375128
1670.96,0.38176
1671.06,0.40385
1671.16,0.42705
1671.26,0.43665
1671.36,0.424474
1671.46,0.39481
1671.56,0.35648
1671.66,0.32285
1671.76,0.30505
1671.86,0
1671.96,0
1672.06,0
