Depth,Th
m,ppm
1497.26,2.63651
1497.36,1.62319
1497.46,0.31398
1497.56,-0.86417
1497.66,-1.55538
1497.76,-1.64015
1497.86,-1.25018
1497.96,-0.68566
1498.06,-0.28902
1498.16,-0.18418
1498.26,-0.2101
1498.36,-0.08857
1498.46,0.23445
1498.56,0.62264
1498.66,0.95563
1498.76,1.22188
1498.86,1.51768
1498.96,1.88475
1499.06,2.26861
1499.16,2.5727
1499.26,2.72218
1499.36,2.66938
1499.46,2.40661
1499.56,2.06998
1499.66,1.82211
1499.76,1.73341
1499.86,1.72434
1499.96,1.65118
1500.06,1.53287
1500.16,1.49403
1500.26,1.62487
1500.36,1.92526
1500.46,2.28569
1500.56,2.59179
1500.66,2.72556
1500.76,2.68045
1500.86,2.52608
1500.96,2.33894
1501.06,2.14272
1501.16,1.87349
1501.26,1.52338
1501.36,1.14908
1501.46,0.8473
1501.56,0.69305
1501.66,0.67026
1501.76,0.72902
1501.86,0.7845
1501.96,0.77708
1502.06,0.73936
1502.16,0.76322
1502.26,0.90714
1502.36,1.2035
1502.46,1.63343
1502.56,2.07364
1502.66,2.32548
1502.76,2.23765
1502.86,1.86873
1502.96,1.47855
1503.06,1.3431
1503.16,1.58817
1503.26,2.07065
1503.36,2.49892
1503.46,2.60549
1503.56,2.33141
1503.66,1.87888
1503.76,1.53041
1503.86,1.46735
1503.96,1.67854
1504.06,1.98033
1504.16,2.21633
1504.26,2.34675
1504.36,2.39705
1504.46,2.39296
1504.56,2.33105
1504.66,2.13807
1504.76,1.74393
1504.86,1.16503
1504.96,0.52895
1505.06,0.01033
1505.16,-0.23959
1505.26,-0.14599
1505.36,0.28961
1505.46,0.97294
1505.56,1.76523
1505.66,2.46347
1505.76,2.9195
1505.86,3.13141
1505.96,3.13093
1506.06,2.97513
1506.16,2.70248
1506.26,2.3365
1506.36,1.91381
1506.46,1.48445
1506.56,1.14513
1506.66,0.9634
1506.76,0.89373
1506.86,0.78271
1506.96,0.50015
1507.06,0.07859
1507.16,-0.31931
1507.26,-0.50191
1507.36,-0.36578
1507.46,0.04484
1507.56,0.5286
1507.66,0.9091
1507.76,1.20638
1507.86,1.5378
1507.96,2.01297
1508.06,2.61116
1508.16,3.18166
1508.26,3.5242
1508.36,3.48324
1508.46,3.08835
1508.56,2.57812
1508.66,2.20949
1508.76,2.12118
1508.86,2.24543
1508.96,2.42693
1509.06,2.57961
1509.16,2.62937
1509.26,2.55018
1509.36,2.39189
1509.46,2.19555
1509.56,2.03887
1509.66,2.01018
1509.76,2.18983
1509.86,2.62293
1509.96,3.18464
1510.06,3.70685
1510.16,4.01609
1510.26,4.06755
1510.36,3.92611
1510.46,3.66968
1510.56,3.33259
1510.66,2.93372
1510.76,2.48178
1510.86,2.00164
1510.96,1.51289
1511.06,1.06036
1511.16,0.68285
1511.26,0.39989
1511.36,0.19325
1511.46,0.04663
1511.56,-0.02792
1511.66,0.01461
1511.76,0.24432
1511.86,0.65572
1511.96,1.23719
1512.06,1.90001
1512.16,2.44391
1512.26,2.69463
1512.36,2.57182
1512.46,2.14168
1512.56,1.59825
1512.66,1.13236
1512.76,0.9156
1512.86,1.04279
1512.96,1.44527
1513.06,1.96285
1513.16,2.42994
1513.26,2.74008
1513.36,2.85621
1513.46,2.81523
1513.56,2.73444
1513.66,2.72984
1513.76,2.86532
1513.86,3.12145
1513.96,3.35772
1514.06,3.4689
1514.16,3.3894
1514.26,3.10885
1514.36,2.68901
1514.46,2.26691
1514.56,2.00933
1514.66,1.96832
1514.76,2.10929
1514.86,2.37778
1514.96,2.65483
1515.06,2.84579
1515.16,2.87296
1515.26,2.78491
1515.36,2.76326
1515.46,3.00981
1515.56,3.55191
1515.66,4.14236
1515.76,4.46072
1515.86,4.29779
1515.96,3.67813
1516.06,2.90644
1516.16,2.33473
1516.26,2.12522
1516.36,2.20515
1516.46,2.36668
1516.56,2.41532
1516.66,2.27432
1516.76,2.01554
1516.86,1.7491
1516.96,1.52337
1517.06,1.29444
1517.16,1.04407
1517.26,0.81346
1517.36,0.7123
1517.46,0.80099
1517.56,1.03771
1517.66,1.35754
1517.76,1.79097
1517.86,2.375
1517.96,3.05827
1518.06,3.71597
1518.16,4.21959
1518.26,4.45306
1518.36,4.36754
1518.46,3.97833
1518.56,3.41303
1518.66,2.84438
1518.76,2.35247
1518.86,1.98618
1518.96,1.75782
1519.06,1.65442
1519.16,1.64341
1519.26,1.65369
1519.36,1.61912
1519.46,1.57322
1519.56,1.61739
1519.66,1.82991
1519.76,2.15075
1519.86,2.45547
1519.96,2.57105
1520.06,2.42322
1520.16,2.13545
1520.26,1.89188
1520.36,1.85069
1520.46,2.07698
1520.56,2.50153
1520.66,2.9664
1520.76,3.28426
1520.86,3.33341
1520.96,3.11604
1521.06,2.70024
1521.16,2.16869
1521.26,1.59918
1521.36,1.11983
1521.46,0.85025
1521.56,0.82001
1521.66,0.98928
1521.76,1.2508
1521.86,1.49128
1521.96,1.66857
1522.06,1.77699
1522.16,1.82761
1522.26,1.83937
1522.36,1.80965
1522.46,1.69307
1522.56,1.42452
1522.66,1.06839
1522.76,0.81871
1522.86,0.83862
1522.96,1.15986
1523.06,1.67454
1523.16,2.23807
1523.26,2.80179
1523.36,3.4256
1523.46,4.1439
1523.56,4.88498
1523.66,5.47533
1523.76,5.68684
1523.86,5.35488
1523.96,4.51932
1524.06,3.44402
1524.16,2.44709
1524.26,1.74506
1524.36,1.39422
1524.46,1.33097
1524.56,1.42927
1524.66,1.58269
1524.76,1.72157
1524.86,1.82886
1524.96,1.90924
1525.06,1.9943
1525.16,2.17799
1525.26,2.5353
1525.36,3.08461
1525.46,3.76124
1525.56,4.3903
1525.66,4.73936
1525.76,4.67295
1525.86,4.23565
1525.96,3.59571
1526.06,2.98377
1526.16,2.53776
1526.26,2.21003
1526.36,1.86847
1526.46,1.42094
1526.56,0.86863
1526.66,0.3145
1526.76,0.01213
1526.86,0.23852
1526.96,0.97759
1527.06,2.0107
1527.16,3.03989
1527.26,3.79315
1527.36,4.11277
1527.46,3.96267
1527.56,3.44124
1527.66,2.73735
1527.76,2.05892
1527.86,1.50481
1527.96,1.07407
1528.06,0.85738
1528.16,0.95499
1528.26,1.31921
1528.36,1.79428
1528.46,2.19771
1528.56,2.42294
1528.66,2.4624
1528.76,2.39618
1528.86,2.31802
1528.96,2.27264
1529.06,2.24048
1529.16,2.10124
1529.26,1.77218
1529.36,1.33153
1529.46,0.98667
1529.56,0.92398
1529.66,1.15068
1529.76,1.49662
1529.86,1.753
1529.96,1.82253
1530.06,1.72762
1530.16,1.55698
1530.26,1.41042
1530.36,1.35349
1530.46,1.35746
1530.56,1.37652
1530.66,1.43222
1530.76,1.61063
1530.86,1.94554
1530.96,2.38358
1531.06,2.74105
1531.16,2.85735
1531.26,2.68073
1531.36,2.3279
1531.46,1.98761
1531.56,1.79354
1531.66,1.76481
1531.76,1.83847
1531.86,1.91091
1531.96,1.93379
1532.06,1.88065
1532.16,1.75125
1532.26,1.55237
1532.36,1.28574
1532.46,0.93712
1532.56,0.57869
1532.66,0.4009
1532.76,0.52143
1532.86,0.89472
1532.96,1.36994
1533.06,1.76363
1533.16,1.96692
1533.26,2.01081
1533.36,2.02126
1533.46,2.03521
1533.56,1.99794
1533.66,1.85914
1533.76,1.5889
1533.86,1.26311
1533.96,1.02202
1534.06,0.93221
1534.16,0.99692
1534.26,1.16525
1534.36,1.37399
1534.46,1.67258
1534.56,2.21103
1534.66,3.00951
1534.76,3.86953
1534.86,4.51076
1534.96,4.73141
1535.06,4.45194
1535.16,3.77585
1535.26,2.92509
1535.36,2.1726
1535.46,1.769
1535.56,1.81144
1535.66,2.20546
1535.76,2.75359
1535.86,3.18821
1535.96,3.3196
1536.06,3.14481
1536.16,2.80446
1536.26,2.46735
1536.36,2.23207
1536.46,2.06608
1536.56,1.95723
1536.66,1.96913
1536.76,2.19774
1536.86,2.72505
1536.96,3.53967
1537.06,4.49904
1537.16,5.3445
1537.26,5.79987
1537.36,5.71815
1537.46,5.16187
1537.56,4.38416
1537.66,3.68851
1537.76,3.2819
1537.86,3.23165
1537.96,3.40927
1538.06,3.59106
1538.16,3.63335
1538.26,3.58173
1538.36,3.58111
1538.46,3.65267
1538.56,3.67914
1538.66,3.58045
1538.76,3.30596
1538.86,2.95536
1538.96,2.7444
1539.06,2.79998
1539.16,3.06072
1539.26,3.32643
1539.36,3.35272
1539.46,3.0551
1539.56,2.56659
1539.66,2.05626
1539.76,1.63086
1539.86,1.38517
1539.96,1.30917
1540.06,1.33134
1540.16,1.40126
1540.26,1.4793
1540.36,1.50044
1540.46,1.45815
1540.56,1.43138
1540.66,1.51314
1540.76,1.72212
1540.86,1.96197
1540.96,2.03783
1541.06,1.87794
1541.16,1.61981
1541.26,1.48947
1541.36,1.65682
1541.46,2.12861
1541.56,2.73123
1541.66,3.2262
1541.76,3.4984
1541.86,3.64014
1541.96,3.85104
1542.06,4.22201
1542.16,4.6867
1542.26,5.0722
1542.36,5.23235
1542.46,5.1273
1542.56,4.77325
1542.66,4.184
1542.76,3.43675
1542.86,2.64294
1542.96,1.96069
1543.06,1.5632
1543.16,1.53587
1543.26,1.81507
1543.36,2.17747
1543.46,2.43133
1543.56,2.5479
1543.66,2.61316
1543.76,2.74069
1543.86,3.02042
1543.96,3.43984
1544.06,3.91877
1544.16,4.30917
1544.26,4.50897
1544.36,4.47076
1544.46,4.19175
1544.56,3.6797
1544.66,2.98737
1544.76,2.24279
1544.86,1.66579
1544.96,1.38627
1545.06,1.37904
1545.16,1.50246
1545.26,1.57462
1545.36,1.48437
1545.46,1.26113
1545.56,1.01033
1545.66,0.85523
1545.76,0.87222
1545.86,1.05421
1545.96,1.25967
1546.06,1.35145
1546.16,1.2737
1546.26,1.03697
1546.36,0.728066
1546.46,0.50358
1546.56,0.57671
1546.66,1.15296
1546.76,2.26624
1546.86,3.73055
1546.96,5.12871
1547.06,6.14724
1547.16,6.6227
1547.26,6.59709
1547.36,6.23622
1547.46,5.69545
1547.56,5.09604
1547.66,4.48207
1547.76,3.89924
1547.86,3.44183
1547.96,3.13455
1548.06,2.96777
1548.16,2.84933
1548.26,2.68871
1548.36,2.46736
1548.46,2.25121
1548.56,2.13211
1548.66,2.16637
1548.76,2.39963
1548.86,2.84603
1548.96,3.44308
1549.06,4.07513
1549.16,4.59648
1549.26,4.87609
1549.36,4.84274
1549.46,4.5211
1549.56,3.99216
1549.66,3.41539
1549.76,2.92613
1549.86,2.57304
1549.96,2.35872
1550.06,2.20915
1550.16,2.04571
1550.26,1.78714
1550.36,1.42542
1550.46,1.04864
1550.56,0.75891
1550.66,0.58764
1550.76,0.47594
1550.86,0.331668
1550.96,0.12535
1551.06,-0.09637
1551.16,-0.14915
1551.26,0.15571
1551.36,0.872396
1551.46,1.81105
1551.56,2.63783
1551.66,3.05903
1551.76,3.0025
1551.86,2.62978
1551.96,2.21117
1552.06,1.95547
1552.16,1.91728
1552.26,1.98828
1552.36,2.03848
1552.46,2.04787
1552.56,2.08237
1552.66,2.19696
1552.76,2.34044
1552.86,2.41551
1552.96,2.33588
1553.06,2.1557
1553.16,2.05715
1553.26,2.17856
1553.36,2.46131
1553.46,2.72839
1553.56,2.80243
1553.66,2.65434
1553.76,2.42849
1553.86,2.41245
1553.96,2.74534
1554.06,3.31959
1554.16,3.86777
1554.26,4.11952
1554.36,4.03462
1554.46,3.8704
1554.56,3.91452
1554.66,4.1964
1554.76,4.48432
1554.86,4.45979
1554.96,3.89525
1555.06,2.90571
1555.16,1.90002
1555.26,1.27927
1555.36,1.24712
1555.46,1.70898
1555.56,2.36066
1555.66,2.90459
1555.76,3.26503
1555.86,3.4846
1555.96,3.5651
1556.06,3.47101
1556.16,3.16771
1556.26,2.69719
1556.36,2.18786
1556.46,1.81544
1556.56,1.7041
1556.66,1.86698
1556.76,2.12667
1556.86,2.2301
1556.96,2.06572
1557.06,1.80995
1557.16,1.73628
1557.26,1.98442
1557.36,2.52215
1557.46,3.16363
1557.56,3.62051
1557.66,3.69288
1557.76,3.40747
1557.86,2.99648
1557.96,2.73603
1558.06,2.78212
1558.16,3.08952
1558.26,3.46121
1558.36,3.71473
1558.46,3.76126
1558.56,3.62702
1558.66,3.39807
1558.76,3.16497
1558.86,2.97884
1558.96,2.84884
1559.06,2.76358
1559.16,2.66237
1559.26,2.52675
1559.36,2.42857
1559.46,2.42702
1559.56,2.49073
1559.66,2.58912
1559.76,2.77159
1559.86,3.09602
1559.96,3.5184
1560.06,3.95353
1560.16,4.29974
1560.26,4.43776
1560.36,4.26544
1560.46,3.78944
1560.56,3.19411
1560.66,2.76455
1560.76,2.63991
1560.86,2.80185
1560.96,3.11481
1561.06,3.38275
1561.16,3.43785
1561.26,3.24286
1561.36,2.92116
1561.46,2.69635
1561.56,2.69462
1561.66,2.89642
1561.76,3.20577
1561.86,3.47535
1561.96,3.54863
1562.06,3.34277
1562.16,2.93169
1562.26,2.50556
1562.36,2.29563
1562.46,2.42561
1562.56,2.8332
1562.66,3.33508
1562.76,3.66717
1562.86,3.61648
1562.96,3.24134
1563.06,2.8275
1563.16,2.70722
1563.26,3.04301
1563.36,3.73803
1563.46,4.45126
1563.56,4.837
1563.66,4.81246
1563.76,4.48867
1563.86,4.11402
1563.96,3.89115
1564.06,3.86114
1564.16,3.93821
1564.26,4.00937
1564.36,3.96323
1564.46,3.82825
1564.56,3.7417
1564.66,3.79904
1564.76,3.97613
1564.86,4.22165
1564.96,4.45377
1565.06,4.58176
1565.16,4.57519
1565.26,4.54581
1565.36,4.7121
1565.46,5.27232
1565.56,6.15244
1565.66,6.96757
1565.76,7.31437
1565.86,6.95126
1565.96,5.92823
1566.06,4.55614
1566.16,3.29813
1566.26,2.52832
1566.36,2.36272
1566.46,2.68198
1566.56,3.22308
1566.66,3.72518
1566.76,3.96438
1566.86,3.75821
1566.96,3.09008
1567.06,2.14339
1567.16,1.25381
1567.26,0.75773
1567.36,0.755322
1567.46,1.1743
1567.56,1.80746
1567.66,2.36716
1567.76,2.68785
1567.86,2.79653
1567.96,2.77225
1568.06,2.67682
1568.16,2.5201
1568.26,2.32311
1568.36,2.15632
1568.46,2.10365
1568.56,2.18548
1568.66,2.34863
1568.76,2.58166
1568.86,2.84013
1568.96,3.01449
1569.06,3.1209
1569.16,3.23719
1569.26,3.33158
1569.36,3.31622
1569.46,3.14708
1569.56,2.87756
1569.66,2.57456
1569.76,2.30344
1569.86,2.15491
1569.96,2.17884
1570.06,2.34553
1570.16,2.52015
1570.26,2.53488
1570.36,2.35537
1570.46,2.08524
1570.56,1.80165
1570.66,1.56774
1570.76,1.44892
1570.86,1.42275
1570.96,1.31942
1571.06,1.06962
1571.16,0.7797
1571.26,0.61125
1571.36,0.660287
1571.46,0.89571
1571.56,1.18429
1571.66,1.38768
1571.76,1.45887
1571.86,1.44021
1571.96,1.37944
1572.06,1.34637
1572.16,1.33224
1572.26,1.28714
1572.36,1.19109
1572.46,1.04909
1572.56,0.91157
1572.66,0.84486
1572.76,0.87021
1572.86,0.981173
1572.96,1.15583
1573.06,1.41627
1573.16,1.80442
1573.26,2.33228
1573.36,2.92379
1573.46,3.41722
1573.56,3.67999
1573.66,3.6697
1573.76,3.40042
1573.86,2.94035
1573.96,2.47921
1574.06,2.33112
1574.16,2.71883
1574.26,3.6338
1574.36,4.81131
1574.46,5.84823
1574.56,6.36987
1574.66,6.15563
1574.76,5.22657
1574.86,3.92313
1574.96,2.75202
1575.06,2.04336
1575.16,1.78271
1575.26,1.85395
1575.36,2.09931
1575.46,2.35513
1575.56,2.53775
1575.66,2.61121
1575.76,2.55574
1575.86,2.40897
1575.96,2.23343
1576.06,2.03354
1576.16,1.78873
1576.26,1.47773
1576.36,1.10103
1576.46,0.68309
1576.56,0.31708
1576.66,0.0925
1576.76,0.1055
1576.86,0.416572
1576.96,0.92616
1577.06,1.45904
1577.16,1.852
1577.26,2.01836
1577.36,1.98837
1577.46,1.85871
1577.56,1.77592
1577.66,1.89081
1577.76,2.21536
1577.86,2.66742
1577.96,3.1215
1578.06,3.48881
1578.16,3.67555
1578.26,3.65288
1578.36,3.43959
1578.46,3.07764
1578.56,2.68239
1578.66,2.39512
1578.76,2.26113
1578.86,2.26488
1578.96,2.38175
1579.06,2.59079
1579.16,2.84834
1579.26,3.10756
1579.36,3.3039
1579.46,3.35138
1579.56,3.21151
1579.66,2.88352
1579.76,2.4539
1579.86,2.05895
1579.96,1.75449
1580.06,1.49006
1580.16,1.21501
1580.26,0.98923
1580.36,0.92179
1580.46,1.0859
1580.56,1.4841
1580.66,1.991
1580.76,2.43522
1580.86,2.67174
1580.96,2.61835
1581.06,2.31086
1581.16,1.84467
1581.26,1.3174
1581.36,0.814217
1581.46,0.44338
1581.56,0.31681
1581.66,0.55558
1581.76,1.16856
1581.86,1.97168
1581.96,2.66664
1582.06,3.04752
1582.16,3.03948
1582.26,2.6978
1582.36,2.22906
1582.46,1.87442
1582.56,1.86102
1582.66,2.27142
1582.76,2.99786
1582.86,3.92169
1582.96,4.91873
1583.06,5.70572
1583.16,6.01371
1583.26,5.78007
1583.36,5.15473
1583.46,4.35091
1583.56,3.64648
1583.66,3.19297
1583.76,2.97012
1583.86,2.84112
1583.96,2.59231
1584.06,2.13039
1584.16,1.61564
1584.26,1.2337
1584.36,1.05199
1584.46,1.02116
1584.56,1.09515
1584.66,1.28333
1584.76,1.61119
1584.86,2.08364
1584.96,2.63431
1585.06,3.14749
1585.16,3.49684
1585.26,3.62546
1585.36,3.57989
1585.46,3.48733
1585.56,3.42869
1585.66,3.34884
1585.76,3.14462
1585.86,2.86105
1585.96,2.67283
1586.06,2.69045
1586.16,2.87472
1586.26,3.10364
1586.36,3.23196
1586.46,3.16734
1586.56,2.87407
1586.66,2.43077
1586.76,2.08085
1586.86,2.00174
1586.96,2.19199
1587.06,2.48412
1587.16,2.65271
1587.26,2.54966
1587.36,2.20671
1587.46,1.80116
1587.56,1.55687
1587.66,1.5669
1587.76,1.75923
1587.86,1.98126
1587.96,2.14569
1588.06,2.26031
1588.16,2.42797
1588.26,2.75651
1588.36,3.22928
1588.46,3.68114
1588.56,3.9396
1588.66,3.93871
1588.76,3.79169
1588.86,3.70057
1588.96,3.79891
1589.06,4.06165
1589.16,4.38057
1589.26,4.5807
1589.36,4.45594
1589.46,3.90905
1589.56,3.05727
1589.66,2.16074
1589.76,1.4424
1589.86,1.02687
1589.96,0.97599
1590.06,1.31393
1590.16,1.98543
1590.26,2.78288
1590.36,3.39301
1590.46,3.63519
1590.56,3.54567
1590.66,3.27216
1590.76,2.95908
1590.86,2.72238
1590.96,2.54286
1591.06,2.31316
1591.16,1.97685
1591.26,1.61437
1591.36,1.32774
1591.46,1.14747
1591.56,1.02205
1591.66,0.88385
1591.76,0.7448
1591.86,0.711675
1591.96,0.86334
1592.06,1.24983
1592.16,1.816
1592.26,2.38926
1592.36,2.85374
1592.46,3.19313
1592.56,3.38475
1592.66,3.36343
1592.76,3.12083
1592.86,2.77526
1592.96,2.47083
1593.06,2.31002
1593.16,2.25677
1593.26,2.1889
1593.36,2.02874
1593.46,1.76323
1593.56,1.38124
1593.66,0.93645
1593.76,0.54252
1593.86,0.262395
1593.96,0.16026
1594.06,0.35486
1594.16,0.93133
1594.26,1.79841
1594.36,2.69452
1594.46,3.34818
1594.56,3.6254
1594.66,3.65695
1594.76,3.68742
1594.86,4.31436
1594.96,6.61373
1595.06,10.7153
1595.16,15.6192
1595.26,19.5786
1595.36,20.9659
1595.46,19.1562
1595.56,14.8167
1595.66,9.63822
1595.76,5.49979
1595.86,3.51703
1595.96,3.56227
1596.06,4.26765
1596.16,4.7184
1596.26,4.72166
1596.36,4.32757
1596.46,3.77435
1596.56,3.2979
1596.66,2.9785
1596.76,2.82972
1596.86,2.7841
1596.96,2.76766
1597.06,2.77114
1597.16,2.79524
1597.26,2.87993
1597.36,3.09307
1597.46,3.45162
1597.56,3.89358
1597.66,4.31275
1597.76,4.6223
1597.86,4.7449
1597.96,4.64528
1598.06,4.37129
1598.16,4.00356
1598.26,3.65064
1598.36,3.41698
1598.46,3.406
1598.56,3.66374
1598.66,4.13646
1598.76,4.58316
1598.86,4.71585
1598.96,4.42254
1599.06,3.76541
1599.16,2.99241
1599.26,2.39262
1599.36,2.11042
1599.46,2.08521
1599.56,2.09148
1599.66,1.94306
1599.76,1.61157
1599.86,1.24991
1599.96,1.13932
1600.06,1.50252
1600.16,2.37862
1600.26,3.53266
1600.36,4.52275
1600.46,5.01851
1600.56,4.98462
1600.66,4.59501
1600.76,4.09109
1600.86,3.67728
1600.96,3.46863
1601.06,3.50182
1601.16,3.72308
1601.26,4.04898
1601.36,4.3765
1601.46,4.54885
1601.56,4.38183
1601.66,3.78213
1601.76,2.8762
1601.86,1.96904
1601.96,1.40444
1602.06,1.40223
1602.16,1.9291
1602.26,2.69155
1602.36,3.32296
1602.46,3.55083
1602.56,3.30992
1602.66,2.76102
1602.76,2.19456
1602.86,1.89353
1602.96,1.95543
1603.06,2.29131
1603.16,2.74052
1603.26,3.22093
1603.36,3.79541
1603.46,4.49642
1603.56,5.24446
1603.66,5.91899
1603.76,6.33639
1603.86,6.28002
1603.96,5.71657
1604.06,4.91295
1604.16,4.21231
1604.26,3.79753
1604.36,3.64755
1604.46,3.6008
1604.56,3.51553
1604.66,3.36329
1604.76,3.19723
1604.86,3.09944
1604.96,3.14209
1605.06,3.32508
1605.16,3.53923
1605.26,3.6849
1605.36,3.73364
1605.46,3.7068
1605.56,3.67075
1605.66,3.61189
1605.76,3.47439
1605.86,3.2395
1605.96,2.91879
1606.06,2.5898
1606.16,2.36466
1606.26,2.30972
1606.36,2.4916
1606.46,2.92019
1606.56,3.55532
1606.66,4.26214
1606.76,4.89647
1606.86,5.28019
1606.96,5.243
1607.06,4.81121
1607.16,4.22825
1607.26,3.73574
1607.36,3.45959
1607.46,3.318
1607.56,3.14653
1607.66,2.8771
1607.76,2.62647
1607.86,2.61587
1607.96,2.98502
1608.06,3.63008
1608.16,4.24699
1608.26,4.50426
1608.36,4.34738
1608.46,4.0736
1608.56,4.01213
1608.66,4.25506
1608.76,4.65004
1608.86,4.90076
1608.96,4.76562
1609.06,4.17458
1609.16,3.32021
1609.26,2.57718
1609.36,2.23039
1609.46,2.31796
1609.56,2.62969
1609.66,2.91687
1609.76,3.08902
1609.86,3.13534
1609.96,3.07631
1610.06,3.00186
1610.16,3.00405
1610.26,3.10062
1610.36,3.23358
1610.46,3.34399
1610.56,3.37534
1610.66,3.27093
1610.76,3.04522
1610.86,2.73538
1610.96,2.41021
1611.06,2.17108
1611.16,2.07687
1611.26,2.08624
1611.36,2.14998
1611.46,2.19836
1611.56,2.21695
1611.66,2.25922
1611.76,2.39113
1611.86,2.65329
1611.96,3.07214
1612.06,3.58791
1612.16,4.02351
1612.26,3.89303
1612.36,2.56515
1612.46,0.04827
1612.56,-3.04979
1612.66,-5.70892
1612.76,-6.99233
1612.86,-6.50748
1612.96,-4.58794
1613.06,-2.0602
1613.16,0.1704
1613.26,1.53026
1613.36,1.97125
1613.46,1.93863
1613.56,1.68526
1613.66,1.32144
1613.76,1.0371
1613.86,0.999771
1613.96,1.3122
1614.06,1.87501
1614.16,2.473
1614.26,2.92828
1614.36,3.21298
1614.46,3.44646
1614.56,3.72559
1614.66,3.98444
1614.76,4.18981
1614.86,4.27865
1614.96,4.19308
1615.06,3.96553
1615.16,3.69645
1615.26,3.45305
1615.36,3.26607
1615.46,3.15655
1615.56,3.13182
1615.66,3.1638
1615.76,3.29729
1615.86,3.48061
1615.96,3.58449
1616.06,3.60731
1616.16,3.57166
1616.26,3.47052
1616.36,3.30412
1616.46,3.05095
1616.56,2.71835
1616.66,2.4337
1616.76,2.36025
1616.86,2.53229
1616.96,2.74607
1617.06,2.78249
1617.16,2.4763
1617.26,1.83704
1617.36,1.11558
1617.46,0.60839
1617.56,0.47607
1617.66,0.70443
1617.76,1.10952
1617.86,1.4828
1617.96,1.6968
1618.06,1.73392
1618.16,1.62951
1618.26,1.43509
1618.36,1.25153
1618.46,1.22873
1618.56,1.48102
1618.66,1.95223
1618.76,2.50257
1618.86,3.03223
1618.96,3.4626
1619.06,3.74441
1619.16,3.87119
1619.26,3.85176
1619.36,3.7093
1619.46,3.52187
1619.56,3.36722
1619.66,3.30971
1619.76,3.38957
1619.86,3.53871
1619.96,3.56995
1620.06,3.4022
1620.16,3.10726
1620.26,2.80418
1620.36,2.5406
1620.46,2.31238
1620.56,2.13731
1620.66,2.08881
1620.76,2.23656
1620.86,2.52428
1620.96,2.79092
1621.06,2.89634
1621.16,2.77905
1621.26,2.54169
1621.36,2.40333
1621.46,2.58882
1621.56,3.09969
1621.66,3.64252
1621.76,3.84948
1621.86,3.5985
1621.96,3.09654
1622.06,2.67757
1622.16,2.56855
1622.26,2.78481
1622.36,3.1766
1622.46,3.51544
1622.56,3.59568
1622.66,3.4125
1622.76,3.17246
1622.86,3.06889
1622.96,3.1671
1623.06,3.39174
1623.16,3.61
1623.26,3.75991
1623.36,3.85292
1623.46,3.93266
1623.56,4.07557
1623.66,4.28789
1623.76,4.48714
1623.86,4.51666
1623.96,4.34047
1624.06,4.01999
1624.16,3.658
1624.26,3.38006
1624.36,3.23158
1624.46,3.20545
1624.56,3.31042
1624.66,3.48595
1624.76,3.67813
1624.86,3.81573
1624.96,3.77475
1625.06,3.48139
1625.16,3.02772
1625.26,2.59427
1625.36,2.30532
1625.46,2.20939
1625.56,2.33692
1625.66,2.67167
1625.76,3.18542
1625.86,3.79081
1625.96,4.3357
1626.06,4.74978
1626.16,4.97902
1626.26,4.99049
1626.36,4.77122
1626.46,4.39779
1626.56,3.93946
1626.66,3.4238
1626.76,2.89803
1626.86,2.49126
1626.96,2.3656
1627.06,2.58031
1627.16,2.95718
1627.26,3.24498
1627.36,3.26644
1627.46,3.04003
1627.56,2.6448
1627.66,2.2038
1627.76,1.79871
1627.86,1.44996
1627.96,1.13793
1628.06,0.83472
1628.16,0.57874
1628.26,0.43822
1628.36,0.459729
1628.46,0.67198
1628.56,1.00988
1628.66,1.41947
1628.76,1.82716
1628.86,2.10784
1628.96,2.1804
1629.06,2.06857
1629.16,1.86388
1629.26,1.69378
1629.36,1.64124
1629.46,1.73495
1629.56,1.93781
1629.66,2.22672
1629.76,2.59626
1629.86,3.01569
1629.96,3.43342
1630.06,3.84895
1630.16,4.14367
1630.26,4.17288
1630.36,3.91231
1630.46,3.43081
1630.56,2.8303
1630.66,2.24888
1630.76,1.84579
1630.86,1.68708
1630.96,1.68484
1631.06,1.72435
1631.16,1.7551
1631.26,1.95353
1631.36,2.60864
1631.46,3.75634
1631.56,5.10791
1631.66,6.22482
1631.76,6.72264
1631.86,6.39189
1631.96,5.36742
1632.06,4.07648
1632.16,2.97954
1632.26,2.38228
1632.36,2.34403
1632.46,2.68246
1632.56,3.08742
1632.66,3.29278
1632.76,3.19051
1632.86,2.83722
1632.96,2.4414
1633.06,2.23834
1633.16,2.29018
1633.26,2.48489
1633.36,2.654
1633.46,2.73701
1633.56,2.80725
1633.66,3.01033
1633.76,3.36673
1633.86,3.73047
1633.96,3.91961
1634.06,3.81727
1634.16,3.47687
1634.26,3.09987
1634.36,3.02069
1634.46,3.58861
1634.56,4.71191
1634.66,6.00468
1634.76,6.97995
1634.86,7.24411
1634.96,6.70173
1635.06,5.6034
1635.16,4.51023
1635.26,3.8708
1635.36,3.80581
1635.46,4.07837
1635.56,4.23271
1635.66,4.10881
1635.76,3.77655
1635.86,3.32888
1635.96,2.9055
1636.06,2.63848
1636.16,2.57547
1636.26,2.59493
1636.36,2.6047
1636.46,2.55261
1636.56,2.41995
1636.66,2.23916
1636.76,2.03747
1636.86,1.86471
